Budget,Cast_Likes,Gross,Link,Score,Title,Type,Users,Year,movie_likes
30000000,11519,8535575,http://www.imdb.com/title/tt0350261/?ref_=fn_tt_tt_1,7,An Unfinished Life ,Color,24033,2005,0
14000000,2640,18535191,http://www.imdb.com/title/tt0122541/?ref_=fn_tt_tt_1,6.9,An Ideal Husband ,Color,12980,1999,646
14000000,1403,75078,http://www.imdb.com/title/tt0218182/?ref_=fn_tt_tt_1,6.3,An Everlasting Piece ,Color,1398,2000,132
4500000,4198,12574715,http://www.imdb.com/title/tt1174732/?ref_=fn_tt_tt_1,7.3,An Education ,Color,112138,2009,12000
14000000,1608,16298046,http://www.imdb.com/title/tt0429573/?ref_=fn_tt_tt_1,5,An American Haunting ,Color,22207,2005,0
12000000,2907,7001720,http://www.imdb.com/title/tt1190617/?ref_=fn_tt_tt_1,4.3,An American Carol ,Color,8560,2008,797
10000000,2655,15447,http://www.imdb.com/title/tt0118577/?ref_=fn_tt_tt_1,3.5,An Alan Smithee Film: Burn Hollywood Burn ,Color,2971,1997,89
8900000,1557,225377,http://www.imdb.com/title/tt1602620/?ref_=fn_tt_tt_1,7.9,Amour ,Color,70382,2012,33000
2000000,318,5383834,http://www.imdb.com/title/tt0245712/?ref_=fn_tt_tt_1,8.1,Amores Perros ,Color,173551,2000,11000
2500000,643,64359,http://www.imdb.com/title/tt0122906/?ref_=fn_tt_tt_1,5.9,Among Giants ,Color,811,1998,108
36000000,37570,44175394,http://www.imdb.com/title/tt0118607/?ref_=fn_tt_tt_1,7.2,Amistad ,Color,56509,1997,0
1700000,60,183490,http://www.imdb.com/title/tt1562847/?ref_=fn_tt_tt_1,5.8,Amigo ,Color,463,2010,594
55000000,5713,104354205,http://www.imdb.com/title/tt0328828/?ref_=fn_tt_tt_1,6.3,American Wedding ,Color,162331,2003,0
58800000,16277,350123553,http://www.imdb.com/title/tt2179136/?ref_=fn_tt_tt_1,7.3,American Sniper ,Color,325264,2014,112000
50000000,8398,56724080,http://www.imdb.com/title/tt1605630/?ref_=fn_tt_tt_1,6.7,American Reunion ,Color,172112,2012,39000
7000000,25462,15047419,http://www.imdb.com/title/tt0144084/?ref_=fn_tt_tt_1,7.6,American Psycho ,Color,357275,2000,18000
30000000,7872,145096820,http://www.imdb.com/title/tt0252866/?ref_=fn_tt_tt_1,6.4,American Pie 2 ,Color,200260,2001,0
11000000,8134,101736215,http://www.imdb.com/title/tt0163651/?ref_=fn_tt_tt_1,7,American Pie ,Color,315549,1999,0
35000000,1668,13264986,http://www.imdb.com/title/tt0244000/?ref_=fn_tt_tt_1,6,American Outlaws ,Color,12077,2001,433
350000,872,4000000,http://www.imdb.com/title/tt0092548/?ref_=fn_tt_tt_1,4.7,American Ninja 2: The Confrontation ,Color,6046,1987,583
40000000,83012,150117807,http://www.imdb.com/title/tt1800241/?ref_=fn_tt_tt_1,7.3,American Hustle ,Color,358416,2013,63000
7500000,3858,6712241,http://www.imdb.com/title/tt0120586/?ref_=fn_tt_tt_1,8.6,American History X ,Black and White,782437,1998,35000
777000,14954,115000000,http://www.imdb.com/title/tt0069704/?ref_=fn_tt_tt_1,7.5,American Graffiti ,Color,63839,1973,0
100000000,20354,130127620,http://www.imdb.com/title/tt0765429/?ref_=fn_tt_tt_1,7.8,American Gangster ,Color,324671,2007,0
19000000,5992,7156725,http://www.imdb.com/title/tt0465142/?ref_=fn_tt_tt_1,5.5,American Dreamz ,Color,22639,2006,300
250000,454,902835,http://www.imdb.com/title/tt0203289/?ref_=fn_tt_tt_1,6.7,American Desi ,Color,1489,2001,133
15000000,19078,130058047,http://www.imdb.com/title/tt0169547/?ref_=fn_tt_tt_1,8.4,American Beauty ,Color,822500,1999,22000
48000000,9176,93607673,http://www.imdb.com/title/tt0265029/?ref_=fn_tt_tt_1,5.7,America's Sweethearts ,Color,47573,2001,881
103000000,1429,274299,http://www.imdb.com/title/tt0280653/?ref_=fn_tt_tt_1,7.3,Amen. ,Color,11077,2002,0
77000000,809,33201661,http://www.imdb.com/title/tt0211915/?ref_=fn_tt_tt_1,8.4,Amélie ,Black and White,534262,2001,39000
18000000,3076,51600000,http://www.imdb.com/title/tt0086879/?ref_=fn_tt_tt_1,8.3,Amadeus ,Color,270790,1984,16000
75000000,5227,219613391,http://www.imdb.com/title/tt1231580/?ref_=fn_tt_tt_1,4.5,Alvin and the Chipmunks: The Squeakquel ,Color,31649,2009,2000
90000000,38450,85884815,http://www.imdb.com/title/tt2974918/?ref_=fn_tt_tt_1,5,Alvin and the Chipmunks: The Road Chip ,Color,9418,2015,0
75000000,4073,133103929,http://www.imdb.com/title/tt1615918/?ref_=fn_tt_tt_1,4.4,Alvin and the Chipmunks: Chipwrecked ,Color,22838,2011,0
60000000,2847,217326336,http://www.imdb.com/title/tt0952640/?ref_=fn_tt_tt_1,5.2,Alvin and the Chipmunks ,Color,57276,2007,0
20000000,2486,25077977,http://www.imdb.com/title/tt1213012/?ref_=fn_tt_tt_1,5.3,Alpha and Omega ,Color,10986,2010,0
42000000,24534,87856565,http://www.imdb.com/title/tt0343135/?ref_=fn_tt_tt_1,5.9,Along Came Polly ,Color,106909,2004,0
60000000,17109,74058698,http://www.imdb.com/title/tt0164334/?ref_=fn_tt_tt_1,6.3,Along Came a Spider ,Color,59232,2001,0
1000000,509,10018,http://www.imdb.com/title/tt0472259/?ref_=fn_tt_tt_1,6.1,Alone with Her ,Black and White,3228,2006,244
20000000,838,5132655,http://www.imdb.com/title/tt0369226/?ref_=fn_tt_tt_1,2.3,Alone in the Dark ,Color,37626,2005,1000
74000000,88074,41982994,http://www.imdb.com/title/tt1243974/?ref_=fn_tt_tt_1,5.4,Aloha ,Color,79560,2015,22000
8000000,326,52961,http://www.imdb.com/title/tt2494384/?ref_=fn_tt_tt_1,5.3,Aloft ,Color,2103,2014,675
60000000,36897,32522352,http://www.imdb.com/title/tt0181875/?ref_=fn_tt_tt_1,7.9,Almost Famous ,Color,207287,2000,15000
110000000,12452,66002193,http://www.imdb.com/title/tt3410834/?ref_=fn_tt_tt_1,5.8,Allegiant ,Color,44296,2016,12000
2500000,12385,548712,http://www.imdb.com/title/tt0299458/?ref_=fn_tt_tt_1,6.9,All the Real Girls ,Color,9233,2003,571
25000000,1732,22723,http://www.imdb.com/title/tt0252223/?ref_=fn_tt_tt_1,4.5,All the Queen's Men ,Color,2236,2001,193
57000000,15006,15527125,http://www.imdb.com/title/tt0149624/?ref_=fn_tt_tt_1,5.8,All the Pretty Horses ,Color,11388,2000,652
55000000,27614,7221458,http://www.imdb.com/title/tt0405676/?ref_=fn_tt_tt_1,6.2,All the King's Men ,Black and White,20740,2006,0
9000000,251,112935,http://www.imdb.com/title/tt0286261/?ref_=fn_tt_tt_1,7.6,All or Nothing ,Color,8161,2002,484
9000000,0,6262942,http://www.imdb.com/title/tt2017038/?ref_=fn_tt_tt_1,6.9,All Is Lost ,Color,59545,2013,18000
14000000,1421,25482931,http://www.imdb.com/title/tt0278295/?ref_=fn_tt_tt_1,5.7,All About the Benjamins ,Color,9693,2002,530
15000000,16461,33860010,http://www.imdb.com/title/tt0881891/?ref_=fn_tt_tt_1,4.8,All About Steve ,Color,33088,2009,0
32000000,2054,36733909,http://www.imdb.com/title/tt0106246/?ref_=fn_tt_tt_1,7.1,Alive ,Color,38949,1993,0
40000000,4324,41797066,http://www.imdb.com/title/tt0758730/?ref_=fn_tt_tt_1,4.7,Aliens vs. Predator: Requiem ,Color,92789,2007,0
45000000,3423,25200412,http://www.imdb.com/title/tt0775552/?ref_=fn_tt_tt_1,5.4,Aliens in the Attic ,Color,16580,2009,916
18500000,4228,85200000,http://www.imdb.com/title/tt0090605/?ref_=fn_tt_tt_1,8.4,Aliens ,Color,488537,1986,18000
75000000,3090,47748610,http://www.imdb.com/title/tt0118583/?ref_=fn_tt_tt_1,6.3,Alien: Resurrection ,Color,170179,1997,0
50000000,1543,55473600,http://www.imdb.com/title/tt0103644/?ref_=fn_tt_tt_1,6.4,Alien 3 ,Color,207686,1992,0
11000000,2524,78900000,http://www.imdb.com/title/tt0078748/?ref_=fn_tt_tt_1,8.5,Alien ,Color,563827,1979,23000
170000000,80806,76846624,http://www.imdb.com/title/tt2567026/?ref_=fn_tt_tt_1,6.4,Alice Through the Looking Glass ,Color,21352,2016,30000
400000000,159914,668370412,http://www.imdb.com/title/tt1014759/?ref_=fn_tt_tt_1,6.5,Alice in Wonderland ,Color,612656,2010,48000
50000000,262,206400,http://www.imdb.com/title/tt0269329/?ref_=fn_tt_tt_1,6.9,Alias Betty ,Color,1439,2001,26
107000000,14196,58183966,http://www.imdb.com/title/tt0248667/?ref_=fn_tt_tt_1,6.8,Ali ,Black and White,79186,2001,0
60000000,3639,13395939,http://www.imdb.com/title/tt0375173/?ref_=fn_tt_tt_1,6.2,Alfie ,Color,43442,2004,0
28000000,47677,66950483,http://www.imdb.com/title/tt1698641/?ref_=fn_tt_tt_1,6.2,"Alexander and the Terrible, Horrible, No Good, Very Bad Day ",Color,29738,2014,12000
155000000,24598,34293771,http://www.imdb.com/title/tt0346491/?ref_=fn_tt_tt_1,5.5,Alexander ,Color,138863,2004,0
40000000,15638,652526,http://www.imdb.com/title/tt0457495/?ref_=fn_tt_tt_1,5.1,Alex Rider: Operation Stormbreaker ,Color,20201,2006,823
35000000,2471,25863915,http://www.imdb.com/title/tt1712170/?ref_=fn_tt_tt_1,5.1,Alex Cross ,Color,28257,2012,11000
30000000,977,14208384,http://www.imdb.com/title/tt0318283/?ref_=fn_tt_tt_1,5.6,Alex & Emma ,Color,11520,2003,625
5000000,13718,326308,http://www.imdb.com/title/tt0115495/?ref_=fn_tt_tt_1,6.1,Albino Alligator ,Color,6632,1996,225
8000000,4370,3014541,http://www.imdb.com/title/tt1602098/?ref_=fn_tt_tt_1,6.7,Albert Nobbs ,Color,19616,2011,0
28000000,52970,217350219,http://www.imdb.com/title/tt0103639/?ref_=fn_tt_tt_1,8,Aladdin ,Color,260939,1992,0
3500000,2726,83400000,http://www.imdb.com/title/tt0080339/?ref_=fn_tt_tt_1,7.8,Airplane! ,Color,160281,1980,16000
2600000,1218,2850263,http://www.imdb.com/title/tt0106233/?ref_=fn_tt_tt_1,6.2,Airborne ,Color,5061,1993,0
85000000,23603,172620724,http://www.imdb.com/title/tt0118571/?ref_=fn_tt_tt_1,6.4,Air Force One ,Color,146134,1997,0
3000000,4277,24629916,http://www.imdb.com/title/tt0118570/?ref_=fn_tt_tt_1,5.1,Air Bud ,Color,12942,1997,902
15000000,333,927107,http://www.imdb.com/title/tt0130444/?ref_=fn_tt_tt_1,7.3,Aimee & Jaguar ,Color,5153,1999,687
70000000,1829,617840,http://www.imdb.com/title/tt1186830/?ref_=fn_tt_tt_1,7.2,Agora ,Color,52496,2009,29000
26000000,3742,23222861,http://www.imdb.com/title/tt0358349/?ref_=fn_tt_tt_1,4.5,Agent Cody Banks 2: Destination London ,Color,11092,2004,167
26000000,3037,47285499,http://www.imdb.com/title/tt0313911/?ref_=fn_tt_tt_1,5,Agent Cody Banks ,Color,26755,2003,542
39000000,2972,5881504,http://www.imdb.com/title/tt0312329/?ref_=fn_tt_tt_1,5.3,Against the Ropes ,Color,5917,2004,177
4500000,15860,108229,http://www.imdb.com/title/tt0838247/?ref_=fn_tt_tt_1,5.9,After.Life ,Color,30836,2009,7000
58000000,9814,28328132,http://www.imdb.com/title/tt0367479/?ref_=fn_tt_tt_1,6.3,After the Sunset ,Color,38298,2004,782
130000000,14168,60522097,http://www.imdb.com/title/tt1815862/?ref_=fn_tt_tt_1,4.9,After Earth ,Color,158720,2013,37000
62000000,10185,25857987,http://www.imdb.com/title/tt0402022/?ref_=fn_tt_tt_1,5.5,Æon Flux ,Color,110614,2005,0
16000000,25269,317125,http://www.imdb.com/title/tt2103267/?ref_=fn_tt_tt_1,6.2,Adore ,Color,23334,2013,0
13000000,3004,18004225,http://www.imdb.com/title/tt1814621/?ref_=fn_tt_tt_1,5.7,Admission ,Color,28573,2013,5000
5000000,2840,17382982,http://www.imdb.com/title/tt2205401/?ref_=fn_tt_tt_1,5.2,Addicted ,Color,5975,2014,0
19000000,25489,22245861,http://www.imdb.com/title/tt0268126/?ref_=fn_tt_tt_1,7.7,Adaptation. ,Color,143251,2002,0
7000000,5282,20257000,http://www.imdb.com/title/tt0094612/?ref_=fn_tt_tt_1,5.2,Action Jackson ,Color,7569,1988,978
12000000,146,70011073,http://www.imdb.com/title/tt1591479/?ref_=fn_tt_tt_1,6.5,Act of Valor ,Color,57996,2012,15000
90000000,10810,48687346,http://www.imdb.com/title/tt0445922/?ref_=fn_tt_tt_1,7.4,Across the Universe ,Color,183723,2007,28000
30000000,2203,108360000,http://www.imdb.com/title/tt0112281/?ref_=fn_tt_tt_1,6.3,Ace Ventura: When Nature Calls ,Color,160321,1995,0
12000000,2462,72217000,http://www.imdb.com/title/tt0109040/?ref_=fn_tt_tt_1,6.9,Ace Ventura: Pet Detective ,Color,216486,1994,0
50000000,19139,50007168,http://www.imdb.com/title/tt0118548/?ref_=fn_tt_tt_1,6.7,Absolute Power ,Color,39529,1997,1000
69000000,8281,37516013,http://www.imdb.com/title/tt1611224/?ref_=fn_tt_tt_1,5.9,Abraham Lincoln: Vampire Hunter ,Color,128629,2012,98000
12000000,1595,15294553,http://www.imdb.com/title/tt2194499/?ref_=fn_tt_tt_1,7.8,About Time ,Color,202341,2013,105000
30000000,1556,65010106,http://www.imdb.com/title/tt0257360/?ref_=fn_tt_tt_1,7.2,About Schmidt ,Color,107557,2002,0
12500000,2800,48637684,http://www.imdb.com/title/tt1826590/?ref_=fn_tt_tt_1,6.1,About Last Night ,Color,16979,2014,0
30000000,74,40566655,http://www.imdb.com/title/tt0276751/?ref_=fn_tt_tt_1,7.1,About a Boy ,Color,144021,2002,0
6500000,846,64148,http://www.imdb.com/title/tt0168446/?ref_=fn_tt_tt_1,7.3,Aberdeen ,Color,2601,2000,260
35000000,561,28064226,http://www.imdb.com/title/tt1600195/?ref_=fn_tt_tt_1,5,Abduction ,Color,65044,2011,13000
25000000,28987,10719367,http://www.imdb.com/title/tt0267248/?ref_=fn_tt_tt_1,4.9,Abandon ,Color,7909,2002,261
100000000,6217,78616689,http://www.imdb.com/title/tt0212720/?ref_=fn_tt_tt_1,7.1,A.I. Artificial Intelligence ,Color,238747,2001,11000
11000000,2436,41227069,http://www.imdb.com/title/tt0281358/?ref_=fn_tt_tt_1,7.4,A Walk to Remember ,Color,162701,2002,19000
14000000,10368,4741987,http://www.imdb.com/title/tt0120613/?ref_=fn_tt_tt_1,6.6,A Walk on the Moon ,Color,6782,1999,860
28000000,15428,25977365,http://www.imdb.com/title/tt0365907/?ref_=fn_tt_tt_1,6.5,A Walk Among the Tombstones ,Color,87950,2014,15000
30000000,2943,50300000,http://www.imdb.com/title/tt0090264/?ref_=fn_tt_tt_1,6.3,A View to a Kill ,Color,68565,1985,0
47000000,405,6167817,http://www.imdb.com/title/tt0344510/?ref_=fn_tt_tt_1,7.7,A Very Long Engagement ,Color,62607,2004,0
19000000,2462,35033759,http://www.imdb.com/title/tt1268799/?ref_=fn_tt_tt_1,6.3,A Very Harold & Kumar 3D Christmas ,Color,55008,2011,21000
40000000,31349,108706165,http://www.imdb.com/title/tt0117913/?ref_=fn_tt_tt_1,7.4,A Time to Kill ,Color,99558,1996,0
40000000,222,18438149,http://www.imdb.com/title/tt0763831/?ref_=fn_tt_tt_1,5.9,A Thousand Words ,Color,30842,2012,0
8000000,3023,34746109,http://www.imdb.com/title/tt0117891/?ref_=fn_tt_tt_1,5.6,A Thin Line Between Love and Hate ,Color,3122,1996,559
52000000,1890,1891821,http://www.imdb.com/title/tt0318081/?ref_=fn_tt_tt_1,4.2,A Sound of Thunder ,Color,16474,2005,785
7000000,14816,9166863,http://www.imdb.com/title/tt1315981/?ref_=fn_tt_tt_1,7.6,A Single Man ,Color,83182,2009,16000
28000000,5535,8119205,http://www.imdb.com/title/tt0120133/?ref_=fn_tt_tt_1,5.4,A Simple Wish ,Color,4288,1997,517
17000000,2365,16311763,http://www.imdb.com/title/tt0120324/?ref_=fn_tt_tt_1,7.5,A Simple Plan ,Color,50656,1998,0
7000000,1120,9190525,http://www.imdb.com/title/tt1019452/?ref_=fn_tt_tt_1,7,A Serious Man ,Color,102125,2009,10000
500000,2501,7098492,http://www.imdb.com/title/tt1832382/?ref_=fn_tt_tt_1,8.4,A Separation ,Color,151812,2011,48000
8700000,39507,5480996,http://www.imdb.com/title/tt0405296/?ref_=fn_tt_tt_1,7.1,A Scanner Darkly ,Color,89383,2006,0
3000000,1665,20966644,http://www.imdb.com/title/tt0091867/?ref_=fn_tt_tt_1,7.4,A Room with a View ,Color,29610,1985,0
10000000,12946,20338609,http://www.imdb.com/title/tt0420087/?ref_=fn_tt_tt_1,6.8,A Prairie Home Companion ,Color,19655,2006,683
14000000,41359,15483540,http://www.imdb.com/title/tt0971209/?ref_=fn_tt_tt_1,6.5,A Perfect Getaway ,Color,56338,2009,4000
16000000,1334,26400000,http://www.imdb.com/title/tt0087892/?ref_=fn_tt_tt_1,7.4,A Passage to India ,Color,12980,1984,845
8000000,584,22168359,http://www.imdb.com/title/tt0097981/?ref_=fn_tt_tt_1,5.1,A Nightmare on Elm Street 5: The Dream Child ,Black and White,29659,1989,1000
7000000,450,49369900,http://www.imdb.com/title/tt0095742/?ref_=fn_tt_tt_1,5.7,A Nightmare on Elm Street 4: The Dream Master ,Color,36108,1988,0
4500000,1584,44793200,http://www.imdb.com/title/tt0093629/?ref_=fn_tt_tt_1,6.6,A Nightmare on Elm Street 3: Dream Warriors ,Color,49820,1987,0
2200000,1472,30000000,http://www.imdb.com/title/tt0089686/?ref_=fn_tt_tt_1,5.4,A Nightmare on Elm Street 2: Freddy's Revenge ,Color,43485,1985,0
3600000,85836,53010000,http://www.imdb.com/title/tt0087800/?ref_=fn_tt_tt_1,7.5,A Nightmare on Elm Street ,Color,298578,1984,20000
17000000,9271,30324946,http://www.imdb.com/title/tt0120770/?ref_=fn_tt_tt_1,6.2,A Night at the Roxbury ,Color,48458,1998,0
15000000,22574,17237244,http://www.imdb.com/title/tt1972571/?ref_=fn_tt_tt_1,6.8,A Most Wanted Man ,Color,57210,2014,13000
20000000,3979,5749134,http://www.imdb.com/title/tt2937898/?ref_=fn_tt_tt_1,7,A Most Violent Year ,Color,45799,2014,0
40000000,28927,42615685,http://www.imdb.com/title/tt2557490/?ref_=fn_tt_tt_1,6.1,A Million Ways to Die in the West ,Color,136093,2014,24000
16000000,12178,9172810,http://www.imdb.com/title/tt0829459/?ref_=fn_tt_tt_1,6.7,A Mighty Heart ,Color,24150,2007,923
36000000,16611,26183197,http://www.imdb.com/title/tt0266465/?ref_=fn_tt_tt_1,6.1,A Man Apart ,Color,38348,2003,0
25000000,3202,52528330,http://www.imdb.com/title/tt2609758/?ref_=fn_tt_tt_1,4.7,A Madea Christmas ,Color,4265,2013,0
10000000,3190,29392418,http://www.imdb.com/title/tt0110399/?ref_=fn_tt_tt_1,5.8,A Low Down Dirty Shame ,Color,3924,1994,368
30000000,1095,21835784,http://www.imdb.com/title/tt0391304/?ref_=fn_tt_tt_1,6.6,A Lot Like Love ,Color,58297,2005,0
1000000,28,100240,http://www.imdb.com/title/tt3214286/?ref_=fn_tt_tt_1,6.8,A Lego Brickumentary ,Color,1220,2014,0
40000000,16751,107458785,http://www.imdb.com/title/tt0104694/?ref_=fn_tt_tt_1,7.2,A League of Their Own ,Black and White,71754,1992,0
65000000,18761,56083966,http://www.imdb.com/title/tt0183790/?ref_=fn_tt_tt_1,6.9,A Knight's Tale ,Color,137003,2001,0
6500000,21107,1029017,http://www.imdb.com/title/tt0359423/?ref_=fn_tt_tt_1,6.8,A Home at the End of the World ,Color,12049,2004,1000
32000000,12754,31493782,http://www.imdb.com/title/tt0399146/?ref_=fn_tt_tt_1,7.5,A History of Violence ,Color,186606,2005,0
4000000,4073,17314483,http://www.imdb.com/title/tt2828996/?ref_=fn_tt_tt_1,4.7,A Haunted House 2 ,Color,14621,2014,0
2500000,3421,40041683,http://www.imdb.com/title/tt2243537/?ref_=fn_tt_tt_1,5.1,A Haunted House ,Color,34620,2013,0
560000,2538,515005,http://www.imdb.com/title/tt0058182/?ref_=fn_tt_tt_1,7.7,A Hard Day's Night ,Black and White,31429,1964,0
20000000,2698,15408822,http://www.imdb.com/title/tt0295289/?ref_=fn_tt_tt_1,5.6,A Guy Thing ,Color,14147,2003,401
35000000,3611,7458269,http://www.imdb.com/title/tt0401445/?ref_=fn_tt_tt_1,6.9,A Good Year ,Color,70698,2006,9000
92000000,15481,67344392,http://www.imdb.com/title/tt1606378/?ref_=fn_tt_tt_1,5.3,A Good Day to Die Hard ,Color,165618,2013,66000
200000,16534,3500000,http://www.imdb.com/title/tt0058461/?ref_=fn_tt_tt_1,8,A Fistful of Dollars ,Color,147566,1964,0
40000000,14619,141340178,http://www.imdb.com/title/tt0104257/?ref_=fn_tt_tt_1,7.6,A Few Good Men ,Color,181879,1992,0
7000000,1906,2148212,http://www.imdb.com/title/tt0160216/?ref_=fn_tt_tt_1,6.3,A Dog of Flanders ,Color,781,1999,157
15000000,23755,5702083,http://www.imdb.com/title/tt1571222/?ref_=fn_tt_tt_1,6.5,A Dangerous Method ,Color,80617,2011,36000
60000000,4713,56702901,http://www.imdb.com/title/tt0120633/?ref_=fn_tt_tt_1,6.5,A Civil Action ,Color,23302,1998,1000
20000000,3092,51431160,http://www.imdb.com/title/tt0356470/?ref_=fn_tt_tt_1,5.9,A Cinderella Story ,Color,62861,2004,0
200000000,48878,137850096,http://www.imdb.com/title/tt1067106/?ref_=fn_tt_tt_1,6.8,A Christmas Carol ,Color,72809,2009,0
120000000,24205,162792677,http://www.imdb.com/title/tt0120623/?ref_=fn_tt_tt_1,7.2,A Bug's Life ,Color,211226,1998,0
26000000,669,50800000,http://www.imdb.com/title/tt0075784/?ref_=fn_tt_tt_1,7.4,A Bridge Too Far ,Black and White,40277,1977,0
10000000,2214,1754319,http://www.imdb.com/title/tt1554091/?ref_=fn_tt_tt_1,7.2,A Better Life ,Color,13174,2011,0
58000000,2827,170708996,http://www.imdb.com/title/tt0268978/?ref_=fn_tt_tt_1,8.2,A Beautiful Mind ,Color,610568,2001,29000
5600000,73,27024,http://www.imdb.com/title/tt1245112/?ref_=fn_tt_tt_1,6.6,[Rec] 2 ,Color,55597,2009,4000
42000000,14536,15738632,http://www.imdb.com/title/tt0233142/?ref_=fn_tt_tt_1,5.9,3000 Miles to Graceland ,Color,38076,2001,0
12000000,2378,261481,http://www.imdb.com/title/tt0212712/?ref_=fn_tt_tt_1,7.5,2046 ,Black and White,41496,2004,0
2500000,1111,33349949,http://www.imdb.com/title/tt2247692/?ref_=fn_tt_tt_1,5.1,2016: Obama's America ,Color,9010,2012,0
200000000,2144,166112167,http://www.imdb.com/title/tt1190080/?ref_=fn_tt_tt_1,5.8,2012 ,Color,283418,2009,13000
12000000,727,56715371,http://www.imdb.com/title/tt0062622/?ref_=fn_tt_tt_1,8.3,2001: A Space Odyssey ,Color,427357,1968,24000
18000000,1887,127437,http://www.imdb.com/title/tt1772230/?ref_=fn_tt_tt_1,6,1911 ,Color,4670,2011,0
25000000,214,71975611,http://www.imdb.com/title/tt0450385/?ref_=fn_tt_tt_1,6.8,1408 ,Color,209396,2007,11000
7500000,54075,32391374,http://www.imdb.com/title/tt1022603/?ref_=fn_tt_tt_1,7.7,500 Days of Summer ,Color,376600,2009,40000
110000000,10583,106369117,http://www.imdb.com/title/tt1253863/?ref_=fn_tt_tt_1,6.2,300: Rise of an Empire ,Color,225273,2014,71000
65000000,32360,210592590,http://www.imdb.com/title/tt0416449/?ref_=fn_tt_tt_1,7.7,300 ,Color,607235,2006,13000
6000000,2697,6851636,http://www.imdb.com/title/tt0137338/?ref_=fn_tt_tt_1,5.9,200 Cigarettes ,Color,13010,1999,0
18000000,11984,18329466,http://www.imdb.com/title/tt1542344/?ref_=fn_tt_tt_1,7.6,127 Hours ,Color,279179,2010,63000
