Cast_Likes,Facenumber,Gross,Link,Score,Title
6388,0,10561238,http://www.imdb.com/title/tt0157503/?ref_=fn_tt_tt_1,6.5,Drop Dead Gorgeous 
16481,1,10706786,http://www.imdb.com/title/tt1502404/?ref_=fn_tt_tt_1,5.5,Drive Angry 
34337,0,35054909,http://www.imdb.com/title/tt0780504/?ref_=fn_tt_tt_1,7.8,Drive 
3059,2,1276984,http://www.imdb.com/title/tt0173716/?ref_=fn_tt_tt_1,6.2,Cecil B. DeMented 
2524,0,78900000,http://www.imdb.com/title/tt0078748/?ref_=fn_tt_tt_1,8.5,Alien 
2442,0,31899000,http://www.imdb.com/title/tt0080661/?ref_=fn_tt_tt_1,7.1,Dressed to Kill 
2024,5,49000,http://www.imdb.com/title/tt0454431/?ref_=fn_tt_tt_1,4.8,Chocolate: Deep Dark Secrets 
2020,0,7680,http://www.imdb.com/title/tt0144178/?ref_=fn_tt_tt_1,6.4,Dreaming of Joseph Lees 
2856,0,103338338,http://www.imdb.com/title/tt0443489/?ref_=fn_tt_tt_1,6.5,Dreamgirls 
2710,0,51317350,http://www.imdb.com/title/tt0116136/?ref_=fn_tt_tt_1,6.4,DragonHeart 
12194,1,33685268,http://www.imdb.com/title/tt0285531/?ref_=fn_tt_tt_1,5.5,Dreamcatcher 
678,3,4291965,http://www.imdb.com/title/tt0437232/?ref_=fn_tt_tt_1,6.7,Catch a Fire 
2109,0,30063805,http://www.imdb.com/title/tt0259288/?ref_=fn_tt_tt_1,6.1,Dragonfly 
1100,0,9353573,http://www.imdb.com/title/tt1098327/?ref_=fn_tt_tt_1,2.7,Dragonball: Evolution 
58,3,72413,http://www.imdb.com/title/tt3672840/?ref_=fn_tt_tt_1,6.1,Dragon Blade 
5642,0,42057340,http://www.imdb.com/title/tt1127180/?ref_=fn_tt_tt_1,6.6,Drag Me to Hell 
1421,4,16067035,http://www.imdb.com/title/tt0055928/?ref_=fn_tt_tt_1,7.3,Dr. No 
1966,2,111722000,http://www.imdb.com/title/tt0059113/?ref_=fn_tt_tt_1,8,Doctor Zhivago 
3287,0,112950721,http://www.imdb.com/title/tt0240462/?ref_=fn_tt_tt_1,4.6,Dr. Dolittle 2 
2334,0,5501940,http://www.imdb.com/title/tt0363163/?ref_=fn_tt_tt_1,8.3,Downfall 
4409,1,20035310,http://www.imdb.com/title/tt0186975/?ref_=fn_tt_tt_1,4.9,Down to You 
2911,1,64172251,http://www.imdb.com/title/tt0231775/?ref_=fn_tt_tt_1,5.4,Down to Earth 
3921,2,568695,http://www.imdb.com/title/tt0398027/?ref_=fn_tt_tt_1,6.5,Down in the Valley 
2908,1,19421271,http://www.imdb.com/title/tt0187819/?ref_=fn_tt_tt_1,5,Doug's 1st Movie 
33903,0,33422556,http://www.imdb.com/title/tt0918927/?ref_=fn_tt_tt_1,7.5,Doubt 
874,2,30102717,http://www.imdb.com/title/tt0101764/?ref_=fn_tt_tt_1,5.5,Double Impact 
1342,3,17474107,http://www.imdb.com/title/tt3850214/?ref_=fn_tt_tt_1,7.3,Dope 
391,1,10955425,http://www.imdb.com/title/tt0483607/?ref_=fn_tt_tt_1,6,Doomsday 
1558,0,18378,http://www.imdb.com/title/tt0988849/?ref_=fn_tt_tt_1,5.2,Donkey Punch 
3744,1,24042490,http://www.imdb.com/title/tt1270761/?ref_=fn_tt_tt_1,5.6,Don't Be Afraid of the Dark 
2684,3,2062066,http://www.imdb.com/title/tt0298744/?ref_=fn_tt_tt_1,6.6,Auto Focus 
52122,3,22200000,http://www.imdb.com/title/tt0112883/?ref_=fn_tt_tt_1,6.8,Don Juan DeMarco 
5702,0,10137232,http://www.imdb.com/title/tt0421054/?ref_=fn_tt_tt_1,6,Domino 
3580,0,52822418,http://www.imdb.com/title/tt4172430/?ref_=fn_tt_tt_1,7.4,13 Hours 
844,0,7518876,http://www.imdb.com/title/tt0996382/?ref_=fn_tt_tt_1,6.5,Dolphins and Whales 3D: Tribes of the Ocean 
13904,0,42019483,http://www.imdb.com/title/tt2978462/?ref_=fn_tt_tt_1,6.4,Dolphin Tale 2 
16693,8,30651422,http://www.imdb.com/title/tt0120655/?ref_=fn_tt_tt_1,7.4,Dogma 
2892,2,27545445,http://www.imdb.com/title/tt0097216/?ref_=fn_tt_tt_1,7.9,Do the Right Thing 
2754,0,75074950,http://www.imdb.com/title/tt0303714/?ref_=fn_tt_tt_1,6.3,Barbershop 
3845,4,69586544,http://www.imdb.com/title/tt0279778/?ref_=fn_tt_tt_1,6,Divine Secrets of the Ya-Ya Sisterhood 
4660,3,17411331,http://www.imdb.com/title/tt0134619/?ref_=fn_tt_tt_1,5.5,Disturbing Behavior 
2639,0,115646235,http://www.imdb.com/title/tt1136608/?ref_=fn_tt_tt_1,8,District 9 
2945,1,137748063,http://www.imdb.com/title/tt0130623/?ref_=fn_tt_tt_1,6.5,Dinosaur 
2943,6,14100000,http://www.imdb.com/title/tt0083833/?ref_=fn_tt_tt_1,7.2,Diner 
3150,2,29580087,http://www.imdb.com/title/tt1314228/?ref_=fn_tt_tt_1,4.7,Did You Hear About the Morgans? 
14536,2,15738632,http://www.imdb.com/title/tt0233142/?ref_=fn_tt_tt_1,5.9,3000 Miles to Graceland 
2214,0,1754319,http://www.imdb.com/title/tt1554091/?ref_=fn_tt_tt_1,7.2,A Better Life 
2096,1,103738726,http://www.imdb.com/title/tt0099422/?ref_=fn_tt_tt_1,6.1,Dick Tracy 
31005,2,6241697,http://www.imdb.com/title/tt0144168/?ref_=fn_tt_tt_1,6.1,Dick 
1797,0,952620,http://www.imdb.com/title/tt0848557/?ref_=fn_tt_tt_1,5.7,Diary of the Dead 
3567,2,52691009,http://www.imdb.com/title/tt1650043/?ref_=fn_tt_tt_1,6.6,Diary of a Wimpy Kid: Rodrick Rules 
3153,2,49002815,http://www.imdb.com/title/tt2023453/?ref_=fn_tt_tt_1,6.4,Diary of a Wimpy Kid: Dog Days 
2723,0,50382128,http://www.imdb.com/title/tt0422093/?ref_=fn_tt_tt_1,5.6,Diary of a Mad Black Woman 
563,0,11533945,http://www.imdb.com/title/tt0171804/?ref_=fn_tt_tt_1,7.6,Boys Don't Cry 
2517,0,15818967,http://www.imdb.com/title/tt2752758/?ref_=fn_tt_tt_1,4,Devil's Due 
5628,0,33583175,http://www.imdb.com/title/tt1314655/?ref_=fn_tt_tt_1,6.3,Devil 
2169,1,102308900,http://www.imdb.com/title/tt0064115/?ref_=fn_tt_tt_1,8.1,Butch Cassidy and the Sundance Kid 
26961,1,6044618,http://www.imdb.com/title/tt0231448/?ref_=fn_tt_tt_1,5.6,Deuces Wild 
2604,1,65535067,http://www.imdb.com/title/tt0205000/?ref_=fn_tt_tt_1,5.7,Deuce Bigalow: Male Gigolo 
2518,0,4193025,http://www.imdb.com/title/tt0165710/?ref_=fn_tt_tt_1,6.8,Detroit Rock City 
146,0,70011073,http://www.imdb.com/title/tt1591479/?ref_=fn_tt_tt_1,6.5,Act of Valor 
11608,0,251501645,http://www.imdb.com/title/tt1323594/?ref_=fn_tt_tt_1,7.7,Despicable Me 
33758,0,25625110,http://www.imdb.com/title/tt0112851/?ref_=fn_tt_tt_1,7.2,Desperado 
1281,0,143653,http://www.imdb.com/title/tt2403393/?ref_=fn_tt_tt_1,6,Desert Dancer 
2019,2,36020063,http://www.imdb.com/title/tt0398017/?ref_=fn_tt_tt_1,6.6,Derailed 
2913,2,70450000,http://www.imdb.com/title/tt0115759/?ref_=fn_tt_tt_1,6,Broken Arrow 
1006,10,30659817,http://www.imdb.com/title/tt2387559/?ref_=fn_tt_tt_1,6.4,Delivery Man 
2658,0,37606,http://www.imdb.com/title/tt1303828/?ref_=fn_tt_tt_1,6.8,Defendor 
6558,0,11146409,http://www.imdb.com/title/tt0118956/?ref_=fn_tt_tt_1,6,Deep Rising 
11867,2,10569071,http://www.imdb.com/title/tt0118954/?ref_=fn_tt_tt_1,7.4,Deconstructing Harry 
52885,2,8355815,http://www.imdb.com/title/tt0266452/?ref_=fn_tt_tt_1,6.4,Death to Smoochy 
3309,0,9525276,http://www.imdb.com/title/tt0804461/?ref_=fn_tt_tt_1,6.8,Death Sentence 
28643,4,36064910,http://www.imdb.com/title/tt0452608/?ref_=fn_tt_tt_1,6.4,Death Race 
25599,3,58422650,http://www.imdb.com/title/tt0104070/?ref_=fn_tt_tt_1,6.4,Death Becomes Her 
48648,0,17159368,http://www.imdb.com/title/tt0795368/?ref_=fn_tt_tt_1,7.4,Death at a Funeral 
18239,0,363024263,http://www.imdb.com/title/tt1431045/?ref_=fn_tt_tt_1,8.1,Deadpool 
27575,1,65804,http://www.imdb.com/title/tt1667310/?ref_=fn_tt_tt_1,6.3,Deadfall 
51609,0,95860116,http://www.imdb.com/title/tt0097165/?ref_=fn_tt_tt_1,8,Dead Poets Society 
1311,0,6013,http://www.imdb.com/title/tt0419677/?ref_=fn_tt_tt_1,7.7,Dead Man's Shoes 
18643,1,7993039,http://www.imdb.com/title/tt0106677/?ref_=fn_tt_tt_1,7.7,Dazed and Confused 
189,0,29975979,http://www.imdb.com/title/tt0433362/?ref_=fn_tt_tt_1,6.5,Daybreakers 
16944,0,72306065,http://www.imdb.com/title/tt3682448/?ref_=fn_tt_tt_1,7.6,Bridge of Spies 
14363,0,208543795,http://www.imdb.com/title/tt2103281/?ref_=fn_tt_tt_1,7.6,Dawn of the Planet of the Apes 
20876,0,117771270,http://www.imdb.com/title/tt0363547/?ref_=fn_tt_tt_1,7.4,Dawn of the Dead 
2165,0,11694528,http://www.imdb.com/title/tt0425598/?ref_=fn_tt_tt_1,7.2,Dave Chappelle's Block Party 
39822,2,98711404,http://www.imdb.com/title/tt1279935/?ref_=fn_tt_tt_1,6.3,Date Night 
6539,0,48546578,http://www.imdb.com/title/tt0466342/?ref_=fn_tt_tt_1,2.7,Date Movie 
469,0,11433134,http://www.imdb.com/title/tt0082096/?ref_=fn_tt_tt_1,8.4,Das Boot 
2212,0,32131483,http://www.imdb.com/title/tt0282209/?ref_=fn_tt_tt_1,4.9,Darkness Falls 
1467,2,25472967,http://www.imdb.com/title/tt0382628/?ref_=fn_tt_tt_1,5.6,Dark Water 
0,1,21199,http://www.imdb.com/title/tt2246526/?ref_=fn_tt_tt_1,6.8,Born to Fly: Elizabeth Streb vs. Gravity 
4696,1,14337579,http://www.imdb.com/title/tt0118929/?ref_=fn_tt_tt_1,7.7,Dark City 
1873,1,9059588,http://www.imdb.com/title/tt0279331/?ref_=fn_tt_tt_1,6.6,Dark Blue 
18712,0,5348317,http://www.imdb.com/title/tt1772288/?ref_=fn_tt_tt_1,7.1,Danny Collins 
2398,1,184208848,http://www.imdb.com/title/tt0099348/?ref_=fn_tt_tt_1,8,Dances with Wolves 
2894,0,4157491,http://www.imdb.com/title/tt0168629/?ref_=fn_tt_tt_1,8,Dancer in the Dark 
4378,0,25615792,http://www.imdb.com/title/tt1153706/?ref_=fn_tt_tt_1,3.5,Dance Flick 
1752,2,13235267,http://www.imdb.com/title/tt0462244/?ref_=fn_tt_tt_1,2.9,Daddy Day Camp 
6380,3,96793,http://www.imdb.com/title/tt0367631/?ref_=fn_tt_tt_1,5.3,D.E.B.S. 
1136,2,7455447,http://www.imdb.com/title/tt1336617/?ref_=fn_tt_tt_1,6.3,Cyrus 
2535,0,19294901,http://www.imdb.com/title/tt0257516/?ref_=fn_tt_tt_1,5,Cursed 
6223,3,38201895,http://www.imdb.com/title/tt0139134/?ref_=fn_tt_tt_1,6.9,Cruel Intentions 
3267,0,13640000,http://www.imdb.com/title/tt0109504/?ref_=fn_tt_tt_1,6.9,Crooklyn 
717,1,109306210,http://www.imdb.com/title/tt0092493/?ref_=fn_tt_tt_1,5.5,Crocodile Dundee II 
3099,2,141853,http://www.imdb.com/title/tt0118901/?ref_=fn_tt_tt_1,6,Critical Care 
3617,0,14000000,http://www.imdb.com/title/tt0092796/?ref_=fn_tt_tt_1,6,Creepshow 2 
15106,1,109712885,http://www.imdb.com/title/tt3076658/?ref_=fn_tt_tt_1,7.7,Creed 
57426,7,84244877,http://www.imdb.com/title/tt1570728/?ref_=fn_tt_tt_1,7.4,"Crazy, Stupid, Love. "
30541,0,13630226,http://www.imdb.com/title/tt1121931/?ref_=fn_tt_tt_1,6.2,Crank: High Voltage 
28767,1,27829874,http://www.imdb.com/title/tt0479884/?ref_=fn_tt_tt_1,7,Crank 
16878,2,2899970,http://www.imdb.com/title/tt0150216/?ref_=fn_tt_tt_1,6.9,Cradle Will Rock 
6867,2,34604054,http://www.imdb.com/title/tt0306685/?ref_=fn_tt_tt_1,5.8,Cradle 2 the Grave 
11013,0,65807024,http://www.imdb.com/title/tt0112442/?ref_=fn_tt_tt_1,6.8,Bad Boys 
3106,5,60786269,http://www.imdb.com/title/tt0200550/?ref_=fn_tt_tt_1,5.6,Coyote Ugly 
33233,1,58918501,http://www.imdb.com/title/tt0115956/?ref_=fn_tt_tt_1,6.6,Courage Under Fire 
8172,6,109176215,http://www.imdb.com/title/tt1078940/?ref_=fn_tt_tt_1,5.5,Couples Retreat 
39789,0,83025853,http://www.imdb.com/title/tt0388795/?ref_=fn_tt_tt_1,7.7,Brokeback Mountain 
4204,4,20218921,http://www.imdb.com/title/tt1555064/?ref_=fn_tt_tt_1,6.3,Country Strong 
12338,0,32051917,http://www.imdb.com/title/tt0112722/?ref_=fn_tt_tt_1,6.6,Copycat 
14483,2,44867349,http://www.imdb.com/title/tt1385867/?ref_=fn_tt_tt_1,5.6,Cop Out 
40117,3,44886089,http://www.imdb.com/title/tt0118887/?ref_=fn_tt_tt_1,6.9,Cop Land 
12496,0,379122,http://www.imdb.com/title/tt0435623/?ref_=fn_tt_tt_1,7.1,Conversations with Other Women 
2614,1,871577,http://www.imdb.com/title/tt0421082/?ref_=fn_tt_tt_1,7.7,Control 
26625,3,66489425,http://www.imdb.com/title/tt1524137/?ref_=fn_tt_tt_1,6.5,Contraband 
12289,2,100853835,http://www.imdb.com/title/tt0118884/?ref_=fn_tt_tt_1,7.4,Contact 
2730,3,8054280,http://www.imdb.com/title/tt0345074/?ref_=fn_tt_tt_1,6.3,Connie and Carla 
1976,1,75600000,http://www.imdb.com/title/tt0112573/?ref_=fn_tt_tt_1,8.4,Braveheart 
1761,0,81022333,http://www.imdb.com/title/tt0112715/?ref_=fn_tt_tt_1,5,Congo 
2167,8,29302097,http://www.imdb.com/title/tt0361467/?ref_=fn_tt_tt_1,4.6,Confessions of a Teenage Drama Queen 
13371,0,34531832,http://www.imdb.com/title/tt3322364/?ref_=fn_tt_tt_1,7.1,Concussion 
2481,1,26400000,http://www.imdb.com/title/tt0087078/?ref_=fn_tt_tt_1,5.8,Conan the Destroyer 
4048,0,75134880,http://www.imdb.com/title/tt0082198/?ref_=fn_tt_tt_1,6.9,Conan the Barbarian 
1081,0,117560,http://www.imdb.com/title/tt0457308/?ref_=fn_tt_tt_1,6.2,Come Early Morning 
4484,0,4693919,http://www.imdb.com/title/tt0844671/?ref_=fn_tt_tt_1,4.6,College 
2700,3,8104069,http://www.imdb.com/title/tt0462229/?ref_=fn_tt_tt_1,4.5,Code Name: The Cleaner 
735,1,6109075,http://www.imdb.com/title/tt1035736/?ref_=fn_tt_tt_1,6.7,Coco Before Chanel 
20299,0,67253092,http://www.imdb.com/title/tt0393162/?ref_=fn_tt_tt_1,7.2,Coach Carter 
3958,0,80034302,http://www.imdb.com/title/tt1060277/?ref_=fn_tt_tt_1,7,Cloverfield 
22686,5,27098580,http://www.imdb.com/title/tt1371111/?ref_=fn_tt_tt_1,7.5,Cloud Atlas 
3917,0,36985501,http://www.imdb.com/title/tt0157472/?ref_=fn_tt_tt_1,5.2,Clockstoppers 
14178,1,122012710,http://www.imdb.com/title/tt0109444/?ref_=fn_tt_tt_1,6.9,Clear and Present Danger 
1211,0,7563397,http://www.imdb.com/title/tt0317248/?ref_=fn_tt_tt_1,8.7,City of God 
15494,0,7871693,http://www.imdb.com/title/tt0970411/?ref_=fn_tt_tt_1,6.5,City of Ember 
3825,6,6670712,http://www.imdb.com/title/tt1174730/?ref_=fn_tt_tt_1,7.4,City Island 
17877,2,20300000,http://www.imdb.com/title/tt0115907/?ref_=fn_tt_tt_1,6.2,City Hall 
3199,1,27362712,http://www.imdb.com/title/tt0297037/?ref_=fn_tt_tt_1,6.5,Brown Sugar 
20503,3,13838130,http://www.imdb.com/title/tt0450405/?ref_=fn_tt_tt_1,5.9,Cirque du Freak: The Vampire's Assistant 
2054,0,64572496,http://www.imdb.com/title/tt1706593/?ref_=fn_tt_tt_1,7.1,Chronicle 
1323,1,71309760,http://www.imdb.com/title/tt0241303/?ref_=fn_tt_tt_1,7.3,Chocolat 
16479,0,35286428,http://www.imdb.com/title/tt0206634/?ref_=fn_tt_tt_1,7.9,Children of Men 
14843,2,3203044,http://www.imdb.com/title/tt0313792/?ref_=fn_tt_tt_1,6.4,Anything Else 
760,0,33244684,http://www.imdb.com/title/tt0094862/?ref_=fn_tt_tt_1,6.5,Child's Play 
1543,0,55473600,http://www.imdb.com/title/tt0103644/?ref_=fn_tt_tt_1,6.4,Alien 3 
27666,3,1206135,http://www.imdb.com/title/tt1014763/?ref_=fn_tt_tt_1,6.4,Child 44 
1817,0,106793915,http://www.imdb.com/title/tt0120630/?ref_=fn_tt_tt_1,7,Chicken Run 
20348,6,82569532,http://www.imdb.com/title/tt0452598/?ref_=fn_tt_tt_1,5.4,Cheaper by the Dozen 2 
7014,15,138614544,http://www.imdb.com/title/tt0349205/?ref_=fn_tt_tt_1,5.8,Cheaper by the Dozen 
318,0,5383834,http://www.imdb.com/title/tt0245712/?ref_=fn_tt_tt_1,8.1,Amores Perros 
4729,3,59379,http://www.imdb.com/title/tt2389182/?ref_=fn_tt_tt_1,6.8,Cheap Thrills 
15419,0,125305545,http://www.imdb.com/title/tt0160127/?ref_=fn_tt_tt_1,5.5,Charlie's Angels 
1066,1,31136950,http://www.imdb.com/title/tt1438254/?ref_=fn_tt_tt_1,6.5,Charlie St. Cloud 
57844,3,206456431,http://www.imdb.com/title/tt0367594/?ref_=fn_tt_tt_1,6.7,Charlie and the Chocolate Factory 
48,1,713413,http://www.imdb.com/title/tt0119448/?ref_=fn_tt_tt_1,7.8,Character 
23051,0,31569268,http://www.imdb.com/title/tt1823672/?ref_=fn_tt_tt_1,6.9,Chappie 
32360,0,210592590,http://www.imdb.com/title/tt0416449/?ref_=fn_tt_tt_1,7.7,300 
5213,1,306715,http://www.imdb.com/title/tt0118836/?ref_=fn_tt_tt_1,2.3,Chairman of the Board 
1495,0,143000,http://www.imdb.com/title/tt1148200/?ref_=fn_tt_tt_1,4.1,Chain Letter 
0,0,70071,http://www.imdb.com/title/tt0428303/?ref_=fn_tt_tt_1,6.3,Cavite 
3144,0,40198710,http://www.imdb.com/title/tt0327554/?ref_=fn_tt_tt_1,3.3,Catwoman 
80806,1,76846624,http://www.imdb.com/title/tt2567026/?ref_=fn_tt_tt_1,6.4,Alice Through the Looking Glass 
64798,0,407197282,http://www.imdb.com/title/tt3498820/?ref_=fn_tt_tt_1,8.2,Captain America: Civil War 
4171,0,93375151,http://www.imdb.com/title/tt0239395/?ref_=fn_tt_tt_1,5.2,Cats & Dogs 
18250,1,334014368,http://www.imdb.com/title/tt0381061/?ref_=fn_tt_tt_1,8,Casino Royale 
18739,5,1039869,http://www.imdb.com/title/tt1194417/?ref_=fn_tt_tt_1,6.2,Casino Jack 
4905,0,244052771,http://www.imdb.com/title/tt0317219/?ref_=fn_tt_tt_1,7.2,Cars 
6910,4,16574731,http://www.imdb.com/title/tt0120577/?ref_=fn_tt_tt_1,5.8,54 
16281,0,107100855,http://www.imdb.com/title/tt1535109/?ref_=fn_tt_tt_1,7.9,Captain Phillips 
23325,2,25528495,http://www.imdb.com/title/tt0238112/?ref_=fn_tt_tt_1,5.9,Captain Corelli's Mandolin 
36188,1,259746958,http://www.imdb.com/title/tt1843866/?ref_=fn_tt_tt_1,7.8,Captain America: The Winter Soldier 
20499,1,50921738,http://www.imdb.com/title/tt0783233/?ref_=fn_tt_tt_1,7.8,Atonement 
24006,0,79100000,http://www.imdb.com/title/tt0101540/?ref_=fn_tt_tt_1,7.3,Cape Fear 
279,3,215185,http://www.imdb.com/title/tt1301130/?ref_=fn_tt_tt_1,7.5,Call + Response 
4289,1,2199853,http://www.imdb.com/title/tt0179116/?ref_=fn_tt_tt_1,6.6,But I'm a Cheerleader 
36093,0,60338891,http://www.imdb.com/title/tt0887883/?ref_=fn_tt_tt_1,7,Burn After Reading 
2,0,111300,http://www.imdb.com/title/tt1781784/?ref_=fn_tt_tt_1,7.5,Burn 
645,1,56129,http://www.imdb.com/title/tt1534085/?ref_=fn_tt_tt_1,6.1,Beyond the Black Rainbow 
25418,3,9483821,http://www.imdb.com/title/tt1308729/?ref_=fn_tt_tt_1,5.7,Bullet to the Head 
4249,6,444044,http://www.imdb.com/title/tt3262990/?ref_=fn_tt_tt_1,7.2,Brotherly Love 
995,1,38317535,http://www.imdb.com/title/tt2381111/?ref_=fn_tt_tt_1,7.5,Brooklyn 
2073,3,19692608,http://www.imdb.com/title/tt1235522/?ref_=fn_tt_tt_1,6.2,Broken City 
2365,1,16311763,http://www.imdb.com/title/tt0120324/?ref_=fn_tt_tt_1,7.5,A Simple Plan 
582,0,10114315,http://www.imdb.com/title/tt0120620/?ref_=fn_tt_tt_1,6.4,Brokedown Palace 
13040,0,16640210,http://www.imdb.com/title/tt0163988/?ref_=fn_tt_tt_1,6.8,Bringing Out the Dead 
5270,1,68353550,http://www.imdb.com/title/tt0204946/?ref_=fn_tt_tt_1,5.9,Bring It On 
15634,1,40203020,http://www.imdb.com/title/tt0317198/?ref_=fn_tt_tt_1,5.9,Bridget Jones: The Edge of Reason 
28071,3,82234139,http://www.imdb.com/title/tt0398808/?ref_=fn_tt_tt_1,7.2,Bridge to Terabithia 
667,0,32368960,http://www.imdb.com/title/tt0144120/?ref_=fn_tt_tt_1,5.3,Bride of Chucky 
1546,2,76382,http://www.imdb.com/title/tt1247644/?ref_=fn_tt_tt_1,6.2,Breaking Upwards 
86,1,287761,http://www.imdb.com/title/tt2361700/?ref_=fn_tt_tt_1,7.6,Antarctica: A Year on Ice 
1874,0,50129186,http://www.imdb.com/title/tt0118771/?ref_=fn_tt_tt_1,6.9,Breakdown 
106,2,57504069,http://www.imdb.com/title/tt0101507/?ref_=fn_tt_tt_1,7.8,Boyz n the Hood 
22458,2,66365290,http://www.imdb.com/title/tt0131325/?ref_=fn_tt_tt_1,6.4,Bowfinger 
3668,0,3798532,http://www.imdb.com/title/tt0115736/?ref_=fn_tt_tt_1,7.4,Bound 
12098,0,70001698,http://www.imdb.com/title/tt0096969/?ref_=fn_tt_tt_1,7.2,Born on the Fourth of July 
505,1,128505958,http://www.imdb.com/title/tt0443453/?ref_=fn_tt_tt_1,7.3,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan 
3841,1,70100000,http://www.imdb.com/title/tt0103859/?ref_=fn_tt_tt_1,5.4,Boomerang 
1383,0,46363118,http://www.imdb.com/title/tt0357507/?ref_=fn_tt_tt_1,4.1,Boogeyman 
29824,1,39380442,http://www.imdb.com/title/tt0758774/?ref_=fn_tt_tt_1,7.1,Body of Lies 
13528,0,11204499,http://www.imdb.com/title/tt0308055/?ref_=fn_tt_tt_1,7,Bobby 
3161,4,8586376,http://www.imdb.com/title/tt0285462/?ref_=fn_tt_tt_1,4.9,Boat Trip 
2986,1,68208190,http://www.imdb.com/title/tt0181316/?ref_=fn_tt_tt_1,6.3,Blue Streak 
1528,0,258113,http://www.imdb.com/title/tt2359024/?ref_=fn_tt_tt_1,7.1,Blue Ruin 
1805,0,594904,http://www.imdb.com/title/tt1758575/?ref_=fn_tt_tt_1,6,Blue Like Jazz 
1353,1,33404871,http://www.imdb.com/title/tt2334873/?ref_=fn_tt_tt_1,7.3,Blue Jasmine 
1165,3,40118420,http://www.imdb.com/title/tt0300532/?ref_=fn_tt_tt_1,5.6,Blue Crush 
1641,0,464126,http://www.imdb.com/title/tt0290145/?ref_=fn_tt_tt_1,6.7,Blue Car 
43453,1,52937130,http://www.imdb.com/title/tt0221027/?ref_=fn_tt_tt_1,7.6,Blow 
976,0,768045,http://www.imdb.com/title/tt0280491/?ref_=fn_tt_tt_1,7.7,Bloody Sunday 
1168,1,11806119,http://www.imdb.com/title/tt0092675/?ref_=fn_tt_tt_1,6.8,Bloodsport 
2228,3,1075288,http://www.imdb.com/title/tt0115710/?ref_=fn_tt_tt_1,6.1,Blood and Wine 
4725,1,5561,http://www.imdb.com/title/tt0887719/?ref_=fn_tt_tt_1,3.9,Blonde Ambition 
142,0,3073392,http://www.imdb.com/title/tt0861689/?ref_=fn_tt_tt_1,6.6,Blindness 
4565,0,29374178,http://www.imdb.com/title/tt0163983/?ref_=fn_tt_tt_1,5.1,Bless the Child 
49743,0,46280507,http://www.imdb.com/title/tt1086772/?ref_=fn_tt_tt_1,6.5,Blended 
4701,0,119500000,http://www.imdb.com/title/tt0071230/?ref_=fn_tt_tt_1,7.8,Blazing Saddles 
16911,0,95001343,http://www.imdb.com/title/tt0453562/?ref_=fn_tt_tt_1,7.5,42 
38072,1,106952327,http://www.imdb.com/title/tt0947798/?ref_=fn_tt_tt_1,8,Black Swan 
1748,2,45645204,http://www.imdb.com/title/tt0096933/?ref_=fn_tt_tt_1,6.6,Black Rain 
1373,5,7017178,http://www.imdb.com/title/tt1425922/?ref_=fn_tt_tt_1,4.4,Black Nativity 
2643,1,33422806,http://www.imdb.com/title/tt0265087/?ref_=fn_tt_tt_1,4.8,Black Knight 
1775,1,4919896,http://www.imdb.com/title/tt0188453/?ref_=fn_tt_tt_1,6.1,Birthday Girl 
1122,0,21994911,http://www.imdb.com/title/tt0249462/?ref_=fn_tt_tt_1,7.7,Billy Elliot 
2698,3,15408822,http://www.imdb.com/title/tt0295289/?ref_=fn_tt_tt_1,5.6,A Guy Thing 
20795,6,40485039,http://www.imdb.com/title/tt0096928/?ref_=fn_tt_tt_1,6.9,Bill & Ted's Excellent Adventure 
20188,2,38037513,http://www.imdb.com/title/tt0101452/?ref_=fn_tt_tt_1,6.2,Bill & Ted's Bogus Journey 
896,1,11100000,http://www.imdb.com/title/tt0090728/?ref_=fn_tt_tt_1,7.3,Big Trouble in Little China 
3500,2,37911876,http://www.imdb.com/title/tt1464174/?ref_=fn_tt_tt_1,4.4,"Big Mommas: Like Father, Like Son "
19334,0,70163652,http://www.imdb.com/title/tt0421729/?ref_=fn_tt_tt_1,4.6,Big Momma's House 2 
2963,0,222487711,http://www.imdb.com/title/tt2245084/?ref_=fn_tt_tt_1,7.9,Big Hero 6 
7414,1,95622550,http://www.imdb.com/title/tt0265298/?ref_=fn_tt_tt_1,5.4,Big Fat Liar 
26760,0,163479795,http://www.imdb.com/title/tt0142342/?ref_=fn_tt_tt_1,6.4,Big Daddy 
14619,0,141340178,http://www.imdb.com/title/tt0104257/?ref_=fn_tt_tt_1,7.6,A Few Good Men 
4001,0,83552429,http://www.imdb.com/title/tt1217613/?ref_=fn_tt_tt_1,5.8,Battle Los Angeles 
731,8,9000000,http://www.imdb.com/title/tt0065466/?ref_=fn_tt_tt_1,6.2,Beyond the Valley of the Dolls 
